"trans_date_trans_time","category","amt","job","city","state","city_pop","dob","is_fraud"
"2019-09-20 14:29:31","travel",4154.78,"Ceramics designer","Gadsden","AL",67082,"1970-01-08",0
"2019-06-09 07:03:30","gas_transport",63.83,"Systems analyst","Grenada","CA",589,"1945-12-21",0
"2019-05-21 17:49:46","food_dining",59.3,"Chartered loss adjuster","Bridger","MT",1446,"1978-01-15",0
"2019-07-14 10:40:32","grocery_net",29.05,"Records manager","Orangeburg","NY",5950,"1971-07-02",0
"2019-10-23 21:49:55","personal_care",15.77,"Presenter, broadcasting","Putnam","IL",754,"1962-05-13",0
"2019-11-30 18:04:46","misc_pos",9.31,"Building surveyor","Cleveland","TX",34153,"1995-09-11",0
"2019-10-04 16:03:30","entertainment",42.79,"Research scientist (physical sciences)","Bradley","SC",1523,"1984-06-03",0
"2020-01-24 12:47:50","home",6.92,"Archivist","Eureka","IL",6713,"1945-08-19",0
"2019-06-15 22:53:14","home",73.13,"Claims inspector/assessor","Avera","GA",741,"1986-04-28",0
"2019-06-29 04:10:35","shopping_pos",1.2,"Scientist, biomedical","Sterling City","TX",1143,"1962-03-19",0
"2019-12-26 03:02:35","gas_transport",50.06,"Therapist, horticultural","Sula","MT",218,"1995-08-16",0
"2019-08-29 19:12:54","kids_pets",60.7,"Armed forces logistics/support/administrative officer","West Decatur","PA",1762,"1962-05-04",0
"2019-03-06 00:03:42","grocery_pos",85.25,"Forensic psychologist","Thomas","WV",836,"1981-08-29",0
"2020-01-17 10:28:03","gas_transport",81.28,"Child psychotherapist","New Holstein","WI",5196,"1978-01-22",0
"2019-10-14 13:58:38","home",31.74,"Accountant, chartered public finance","Tickfaw","LA",8512,"1951-09-03",0
"2019-07-08 20:47:08","kids_pets",7.36,"Camera operator","Birmingham","IA",888,"1988-03-25",0
"2020-06-19 12:06:24","personal_care",70.02,"Designer, interior/spatial","Hazel","KY",1480,"1974-09-14",0
"2019-05-02 16:15:03","home",30.08,"Senior tax professional/tax inspector","Ogdensburg","NJ",2456,"1994-03-13",0
"2019-03-02 11:59:25","grocery_pos",97.62,"Scientist, research (physical sciences)","Logan","IL",324,"1976-06-15",0
"2019-10-07 19:42:08","home",46.34,"Insurance underwriter","Scotland","MD",313,"1976-03-26",0
"2019-12-31 21:21:47","misc_net",5.09,"Surveyor, mining","Fullerton","NE",1749,"1973-05-07",0
"2019-11-30 23:59:01","health_fitness",113.21,"Investment analyst","Redford","MO",241,"1974-10-27",0
"2019-07-26 20:53:05","health_fitness",31.25,"Biomedical scientist","New Ellenton","SC",2206,"1986-12-31",0
"2019-02-26 12:35:34","kids_pets",44.29,"Claims inspector/assessor","Avera","GA",741,"1986-04-28",0
"2019-11-30 16:34:19","entertainment",21.89,"Audiological scientist","Parsonsfield","ME",1892,"1956-03-02",0
"2020-05-27 21:04:26","health_fitness",74.36,"Geologist, engineering","Atlantic","VA",741,"1986-08-17",0
"2019-08-24 19:36:56","personal_care",154.18,"Probation officer","Moulton","IA",1132,"1961-02-14",0
"2019-04-28 18:46:43","kids_pets",114.73,"Medical physicist","Sturgis","MS",1923,"1960-01-16",0
"2019-10-13 17:26:36","home",88.44,"Radio broadcast assistant","Tower Hill","IL",1532,"1980-01-09",0
"2020-06-13 05:57:06","grocery_net",69.22,"Insurance broker","Sutherland","NE",1789,"1982-02-11",0
"2020-04-20 10:07:36","grocery_pos",88.53,"Occupational hygienist","Saint Louis","MO",927396,"1960-03-12",0
"2019-09-18 19:46:35","entertainment",94.27,"General practice doctor","Rockwood","PA",3684,"1976-01-10",0
"2019-10-07 23:24:38","misc_pos",39,"Amenity horticulturist","Roosevelt","OK",551,"1970-09-27",0
"2019-06-29 17:19:42","food_dining",68.01,"Pharmacist, community","Harper","TX",2395,"1993-11-17",0
"2019-08-12 15:14:12","shopping_pos",4.47,"Occupational therapist","Apison","TN",3730,"1991-01-28",0
"2019-03-02 13:04:33","home",99.37,"Engineer, petroleum","Kenner","LA",68211,"1941-04-23",0
"2019-12-27 13:25:51","home",74.23,"Dealer","Cokeburg","PA",632,"1989-04-08",0
"2019-08-31 13:45:13","entertainment",139.29,"Gaffer","Burrton","KS",1689,"1997-11-18",0
"2019-04-21 15:31:24","kids_pets",34.51,"Facilities manager","Mallie","KY",798,"1926-06-26",0
"2019-10-06 16:16:10","shopping_net",4.24,"Television production assistant","Lanark Village","FL",217,"1990-01-24",0
"2020-03-09 14:47:29","shopping_net",84.57,"Manufacturing engineer","Norman","AR",1383,"1999-09-11",0
"2019-04-01 23:42:53","home",7,"Emergency planning/management officer","Lakeview","MI",4474,"1976-01-15",0
"2019-04-30 16:32:00","kids_pets",19.11,"Arboriculturist","Gibsonville","NC",12486,"1934-02-09",0
"2019-12-12 23:36:28","kids_pets",61.31,"Contractor","Phoenix","AZ",1312922,"1981-10-24",0
"2019-01-26 23:28:55","home",17.06,"Exhibition designer","Winfield","WV",5512,"1980-03-24",0
"2019-09-19 18:47:49","kids_pets",196.95,"Scientist, clinical (histocompatibility and immunogenetics)","Ridgeland","MS",24645,"1966-05-29",0
"2020-04-20 16:02:21","health_fitness",107.99,"Copywriter, advertising","Houston","TX",2906700,"1984-12-16",0
"2019-12-23 04:28:34","misc_pos",3.61,"Interpreter","Ruth","NV",450,"1946-08-24",0
"2020-02-22 08:04:13","misc_net",3.55,"Ceramics designer","Gadsden","AL",67082,"1970-01-08",0
"2020-05-30 15:19:18","shopping_pos",54.54,"Counsellor","Oolitic","IN",1228,"1991-03-13",0
"2019-01-10 15:15:24","entertainment",13.38,"Restaurant manager, fast food","Galatia","IL",1943,"1971-10-19",0
"2019-04-22 15:34:53","kids_pets",18.13,"Surveyor, mining","Fullerton","NE",1749,"1973-05-07",0
"2019-01-15 13:25:33","entertainment",4.07,"Programme researcher, broadcasting/film/video","Naples","FL",276002,"1979-01-02",0
"2019-01-27 08:21:35","misc_net",1.82,"Chief Technology Officer","Moscow","IA",533,"1990-01-13",0
"2019-06-09 18:22:28","personal_care",4.51,"Teacher, early years/pre","Battle Creek","IA",1075,"1997-01-02",0
"2019-12-23 14:48:03","home",169.63,"Ambulance person","North Tonawanda","NY",45100,"1993-10-25",0
"2020-03-17 23:01:31","kids_pets",51.01,"Dealer","Cokeburg","PA",632,"1989-04-08",0
"2019-02-03 11:09:20","gas_transport",54.56,"Educational psychologist","Loving","NM",1925,"1952-05-26",0
"2019-07-28 12:34:10","shopping_net",3.56,"Quantity surveyor","Port Charlotte","FL",79008,"1984-08-31",0
"2020-05-26 13:06:46","kids_pets",6.4,"Illustrator","Rhame","ND",475,"1955-11-10",0
"2020-02-03 05:02:59","gas_transport",47.84,"Heritage manager","Port Ewen","NY",2471,"1966-01-21",0
"2020-03-17 10:31:13","entertainment",218.49,"Acupuncturist","Mount Morris","NY",4895,"1958-10-29",0
"2019-04-05 12:38:20","shopping_net",8.36,"Licensed conveyancer","Ruidoso","NM",8874,"2000-08-16",0
"2019-05-04 23:59:03","shopping_pos",2.56,"Investment analyst","Redford","MO",241,"1974-10-27",0
"2020-06-08 13:07:41","misc_net",122.19,"Facilities manager","Fulton","OH",267,"2005-01-29",0
"2020-04-10 13:46:20","food_dining",154.45,"Therapist, horticultural","Sula","MT",218,"1995-08-16",0
"2019-12-15 12:39:21","entertainment",70.09,"Exhibitions officer, museum/gallery","Elberta","MI",372,"1995-07-12",0
"2019-08-11 13:45:08","travel",7.67,"Rural practice surveyor","Norman Park","GA",5666,"2003-09-14",0
"2019-12-20 03:35:31","misc_net",60.92,"Lecturer, higher education","Allentown","GA",112,"1965-02-03",0
"2019-08-10 21:16:19","personal_care",9.63,"Aid worker","Cleveland","AL",3996,"1977-06-14",0
"2019-06-02 09:15:34","gas_transport",65.62,"Cartographer","Mesa","ID",129,"1965-12-15",0
"2019-04-10 05:46:02","shopping_net",104.57,"Administrator, local government","Bolivar","PA",1770,"1994-12-08",0
"2019-08-26 17:11:03","health_fitness",2.83,"Optician, dispensing","Washington","DC",601723,"1970-07-20",0
"2019-05-05 05:13:05","grocery_pos",149.7,"Audiological scientist","Mc Nabb","IL",532,"1956-01-09",0
"2019-04-16 20:41:11","shopping_net",49.43,"Chief Strategy Officer","Creedmoor","NC",12335,"1987-09-19",0
"2020-03-27 06:58:16","shopping_net",508.2,"Audiological scientist","Parsonsfield","ME",1892,"1956-03-02",0
"2020-03-10 20:42:33","food_dining",1.14,"Advertising account planner","Glendale","CA",172817,"1982-07-30",0
"2019-11-18 01:09:19","grocery_net",46.1,"Designer, furniture","Baton Rouge","LA",378909,"1977-02-22",0
"2019-09-09 00:42:48","grocery_pos",169.87,"Radiographer, therapeutic","Grandview","TX",5875,"1992-07-24",0
"2019-03-03 18:38:46","kids_pets",15,"Immunologist","Reno","NV",276896,"1997-03-12",0
"2019-01-05 07:17:03","misc_pos",23.93,"Barrister's clerk","Afton","MN",2916,"1935-06-29",0
"2019-12-18 06:43:50","misc_pos",19.07,"Site engineer","South Richmond Hill","NY",47211,"1937-02-01",0
"2020-01-12 12:21:24","kids_pets",40.59,"Trade mark attorney","Wilmette","IL",27020,"1986-07-23",0
"2019-05-23 21:30:44","entertainment",72.26,"Surveyor, land/geomatics","Altona","NY",2148,"1953-05-23",0
"2020-04-25 09:36:55","grocery_pos",134.67,"Interpreter","Ruth","NV",450,"1946-08-24",0
"2019-08-05 12:40:09","personal_care",112.53,"Scientist, audiological","Fields Landing","CA",276,"1929-05-06",0
"2019-08-21 17:39:54","personal_care",43.28,"Librarian, public","Bellmore","NY",34496,"1970-10-21",0
"2019-12-14 17:02:08","shopping_net",26.84,"Librarian, public","Bellmore","NY",34496,"1970-10-21",0
"2019-09-22 08:27:14","gas_transport",64.72,"Amenity horticulturist","Roosevelt","OK",551,"1970-09-27",0
"2019-08-17 20:46:32","kids_pets",49.76,"Manufacturing engineer","New Boston","IL",1504,"1993-10-05",0
"2019-12-16 02:30:32","shopping_net",1.79,"Further education lecturer","Turner","MT",192,"1964-01-04",0
"2019-07-24 06:08:39","food_dining",38.5,"Make","Scarborough","ME",18760,"1933-04-02",0
"2019-06-03 00:25:03","grocery_pos",187.28,"Pathologist","Clarksville","TN",151785,"1974-03-28",0
"2019-06-09 05:50:34","misc_pos",2.05,"Make","Coleharbor","ND",307,"1930-08-13",0
"2019-09-01 21:44:41","food_dining",33.35,"Barista","Oakland","CA",381459,"1974-01-03",0
"2020-06-19 23:49:02","shopping_pos",1.74,"Librarian, public","Bellmore","NY",34496,"1970-10-21",0
"2019-12-30 10:26:46","gas_transport",52.81,"Product designer","Westerville","NE",73,"1935-02-10",0
"2020-04-03 15:03:43","food_dining",53.63,"Advertising account executive","Du Pont","GA",419,"1990-10-28",0
"2019-04-05 04:16:30","grocery_net",68.96,"Librarian, public","Vero Beach","FL",105638,"1986-05-07",0
"2019-12-15 18:19:45","shopping_pos",9.37,"Educational psychologist","Valdosta","GA",94325,"1987-09-08",0
"2019-09-01 17:20:45","kids_pets",46.67,"Secretary/administrator","Shippingport","PA",198,"1978-10-26",0
"2019-12-07 20:19:41","personal_care",31.7,"Sales executive","Laguna Hills","CA",45303,"1969-12-22",0
"2019-07-08 20:20:15","shopping_net",1.09,"Advice worker","Morrisdale","PA",3688,"1973-05-27",0
"2019-08-06 23:44:09","travel",4,"Building surveyor","Paradise Valley","AZ",17047,"1935-01-29",0
"2020-06-16 09:48:08","shopping_pos",149.86,"Freight forwarder","Fort Washakie","WY",1645,"1976-02-26",0
"2019-06-24 13:01:05","food_dining",33.03,"Tourism officer","Esbon","KS",242,"1987-07-18",0
"2019-04-25 10:41:42","gas_transport",101.6,"Copywriter, advertising","Lima","OH",86954,"1992-07-23",0
"2019-04-02 11:38:23","misc_pos",104.02,"Fitness centre manager","Cuthbert","GA",5726,"1947-08-14",0
"2019-06-13 08:04:54","grocery_pos",119.04,"Research scientist (physical sciences)","Bradley","SC",1523,"1984-06-03",0
"2019-01-27 13:50:57","grocery_pos",54.66,"Ceramics designer","Ranier","MN",136,"2000-02-20",0
"2020-05-17 23:17:25","shopping_net",2.64,"Surveyor, minerals","Thompson","UT",46,"1987-04-23",0
"2019-12-22 12:33:57","kids_pets",7.67,"Dispensing optician","Morrisdale","PA",3688,"1987-10-26",0
"2020-02-25 21:41:48","kids_pets",14.14,"Aeronautical engineer","Matthews","MO",1019,"1979-01-26",0
"2019-02-11 02:15:46","misc_pos",32.89,"Dealer","Athena","OR",1302,"1976-10-18",0
"2019-04-02 13:10:10","shopping_net",4.4,"Designer, exhibition/display","Sun City","CA",54287,"1972-09-22",0
"2019-10-06 13:10:11","home",107.79,"Police officer","Romulus","MI",31515,"1971-11-05",0
"2019-12-15 11:50:10","misc_net",19.29,"Chiropodist","Sprague","NE",142,"1967-08-24",0
"2020-03-27 02:33:24","grocery_pos",112.78,"Insurance underwriter","Scotland","MD",313,"1976-03-26",0
"2019-10-21 19:26:30","shopping_pos",3.94,"Chief Executive Officer","De Soto","KS",5760,"1978-10-01",0
"2020-06-07 17:19:23","entertainment",3.63,"Editor, commissioning","Woodville","AL",3395,"1979-01-21",0
"2020-01-27 00:57:06","grocery_pos",188.71,"Engineer, control and instrumentation","Walnut Ridge","AR",7155,"1977-03-23",0
"2019-12-10 06:17:17","grocery_pos",180.79,"Dispensing optician","North Wilkesboro","NC",21134,"1984-03-06",0
"2019-07-01 19:19:00","kids_pets",82.46,"Technical brewer","Afton","MI",937,"1958-04-06",0
"2019-08-30 20:37:57","misc_net",179.3,"Scientist, research (maths)","Allentown","PA",166081,"1998-10-01",0
"2019-08-25 19:50:55","home",6.72,"Surveyor, mining","Fullerton","NE",1749,"1973-05-07",0
"2019-12-04 05:11:00","misc_pos",5.15,"Magazine features editor","Warren","OH",75903,"1957-04-05",0
"2019-01-15 05:58:39","entertainment",4.15,"Chemical engineer","West Columbia","SC",52126,"1929-08-23",0
"2020-05-18 01:42:06","grocery_pos",117.08,"Engineer, production","Ratcliff","TX",43,"1949-10-04",0
"2020-04-27 14:44:04","kids_pets",16.72,"Geoscientist","Hatch","UT",258,"1961-11-24",0
"2020-02-09 18:09:04","health_fitness",232.05,"Geophysicist/field seismologist","Munith","MI",2523,"1988-03-21",0
"2019-04-18 19:22:13","health_fitness",61.16,"Wellsite geologist","Claremont","CA",35705,"1956-05-15",0
"2019-08-26 21:56:23","health_fitness",11.99,"Engineer, civil (contracting)","Waupaca","WI",15426,"1936-07-22",0
"2019-03-24 12:53:54","food_dining",3.72,"Pensions consultant","Westport","KY",564,"1996-04-10",0
"2019-01-28 12:41:58","home",35.03,"Learning disability nurse","Goodrich","MI",6951,"1985-06-18",0
"2019-02-12 22:40:05","shopping_net",4.86,"Medical sales representative","Hinckley","OH",7646,"1988-09-15",0
"2019-03-11 04:37:46","grocery_pos",43.48,"Chemist, analytical","Montgomery","AL",214703,"1994-10-07",0
"2019-04-15 11:16:07","misc_pos",105.48,"Designer, industrial/product","Knoxville","TN",391389,"1994-04-22",0
"2019-06-01 03:47:58","shopping_pos",120.86,"Clinical biochemist","Shelter Island","NY",1858,"1984-03-03",0
"2020-01-31 16:28:55","misc_pos",1.68,"Aid worker","Cleveland","AL",3996,"1977-06-14",0
"2019-10-04 16:18:23","food_dining",3.21,"Surgeon","Conway","NH",3807,"1999-10-25",0
"2019-09-07 05:19:18","grocery_pos",29.43,"Historic buildings inspector/conservation officer","Muskegon","MI",128715,"1995-05-25",0
"2020-04-28 14:47:05","home",11.51,"Psychologist, counselling","Moravian Falls","NC",3495,"1988-03-09",0
"2019-05-19 18:28:26","personal_care",25.77,"Designer, industrial/product","Parkers Lake","KY",1565,"1968-07-24",0
"2019-05-21 01:01:13","gas_transport",72.33,"Claims inspector/assessor","Hinesburg","VT",4542,"1998-03-19",0
"2019-11-03 11:10:45","shopping_pos",4.81,"Naval architect","Hawley","MN",4508,"1949-04-24",0
"2019-09-19 21:15:52","kids_pets",39.66,"Materials engineer","Johns Island","SC",20478,"1997-06-04",0
"2019-10-30 06:58:43","misc_pos",9.01,"Textile designer","Wichita","KS",409656,"1930-10-21",0
"2019-01-27 20:11:50","health_fitness",74.84,"Gaffer","Schaefferstown","PA",823,"1982-07-02",0
"2019-06-04 10:10:17","gas_transport",85.54,"Licensed conveyancer","Watertown","MN",5619,"1959-01-15",0
"2019-07-28 19:22:56","health_fitness",21.58,"Pensions consultant","Westport","KY",564,"1996-04-10",0
"2019-05-12 02:50:11","misc_net",46.91,"Health service manager","Marion","CT",370,"1962-02-13",0
"2019-03-27 19:37:20","kids_pets",45.54,"Site engineer","Sachse","TX",20328,"1985-06-20",0
"2019-07-10 23:55:05","home",12.85,"Television production assistant","Lanark Village","FL",217,"1990-01-24",0
"2020-06-08 13:17:56","kids_pets",49.97,"Archaeologist","Prosperity","SC",8333,"1994-07-09",0
"2019-01-26 13:35:56","entertainment",7.33,"Jewellery designer","Howes Cave","NY",1304,"1970-06-09",0
"2019-12-08 15:14:57","shopping_pos",92.69,"Psychologist, counselling","Moravian Falls","NC",3495,"1988-03-09",0
"2019-04-16 19:05:32","personal_care",12.25,"Firefighter","Indianapolis","IN",910148,"1975-11-30",0
"2019-02-09 04:53:44","food_dining",93.73,"Energy engineer","Carlisle","IN",4081,"1938-03-15",0
"2020-06-07 20:12:51","food_dining",4.2,"Materials engineer","Jones","AL",1089,"1971-11-02",0
"2019-03-25 09:05:22","misc_pos",35.05,"Geologist, engineering","Atlantic","VA",741,"1986-08-17",0
"2019-06-10 16:48:32","misc_pos",118.98,"Gaffer","Burrton","KS",1689,"1997-11-18",0
"2019-06-23 22:29:28","home",43.47,"Acupuncturist","Mount Morris","NY",4895,"1958-10-29",0
"2020-05-28 22:03:06","kids_pets",77.21,"Land/geomatics surveyor","Arnold","MO",35439,"1985-03-31",0
"2020-06-13 16:17:42","health_fitness",37.69,"Tax adviser","Darien","GA",5989,"1967-05-05",0
"2019-08-18 16:42:09","food_dining",2.27,"Water engineer","Heart Butte","MT",743,"1972-05-04",0
"2019-05-22 19:45:59","misc_pos",8.76,"Teaching laboratory technician","Wauchula","FL",14742,"1993-02-26",0
"2020-02-04 09:50:30","misc_net",7.88,"Biomedical engineer","Leo","IN",5341,"1994-11-24",0
"2020-02-16 20:24:06","home",77.41,"Secretary/administrator","Shippingport","PA",198,"1978-10-26",0
"2020-03-24 15:27:51","travel",5.11,"Barrister","Prairie Hill","TX",263,"1956-05-30",0
"2019-01-01 16:49:39","health_fitness",69.41,"Comptroller","East Canaan","CT",647,"1987-09-26",0
"2020-04-26 09:15:38","gas_transport",45.91,"Medical physicist","Sturgis","MS",1923,"1960-01-16",0
"2019-06-25 22:40:26","misc_net",7.28,"Engineer, automotive","Southfield","MI",75830,"1974-12-28",0
"2019-10-08 14:06:01","personal_care",3.16,"Research officer, trade union","Georgetown","MN",346,"1976-12-14",0
"2019-02-27 12:00:09","travel",6.85,"Teaching laboratory technician","Wauchula","FL",14742,"1993-02-26",0
"2019-11-11 14:48:35","shopping_net",84.88,"Pensions consultant","Westport","KY",564,"1996-04-10",0
"2020-05-26 03:51:10","shopping_net",104.78,"Occupational hygienist","Cazenovia","WI",1360,"1984-11-06",0
"2019-06-01 20:49:53","health_fitness",87.28,"Engineer, land","Saint Petersburg","FL",341043,"1989-02-28",0
"2019-12-26 11:08:30","shopping_net",106.06,"Television/film/video producer","Saxon","WI",795,"1986-04-15",0
"2020-02-28 20:54:50","entertainment",80.46,"Television/film/video producer","Saxon","WI",795,"1986-04-15",0
"2019-06-16 22:17:38","personal_care",6.81,"Physiotherapist","Moundsville","WV",16183,"1977-08-12",0
"2020-02-17 10:29:13","gas_transport",61.01,"Management consultant","Chester Heights","PA",348,"1945-05-05",0
"2020-03-02 14:12:20","shopping_net",3.76,"Surveyor, minerals","Thompson","UT",46,"1987-04-23",0
"2019-02-24 14:44:36","entertainment",78.38,"Commercial/residential surveyor","Murrayville","IL",1512,"2003-05-07",0
"2019-08-18 22:07:19","health_fitness",71.97,"Broadcast presenter","Egan","LA",1261,"1972-07-01",0
"2019-05-21 14:58:40","food_dining",2.67,"Travel agency manager","Hudson","NY",17867,"1998-07-29",0
"2019-12-18 12:24:44","entertainment",9.38,"Advice worker","Morrisdale","PA",3688,"1973-05-27",0
"2019-03-07 22:38:09","misc_pos",66.24,"Paramedic","Haw River","NC",6006,"1984-07-20",0
"2020-06-18 23:20:32","home",8.92,"Applications developer","North Prairie","WI",2328,"1942-01-06",0
